raMean,decMean,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
357.49378511,-31.13564582,21.133800506591797,0.17869800329208374,20.696199417114258,0.04463300108909607,20.59749984741211,0.013445000164210796
357.48562768,-31.12675731,20.63789939880371,0.06829199939966202,20.069299697875977,0.027535000815987587,19.826900482177734,0.04490400105714798
357.45570272,-31.17132535,17.637100219726562,0.008038000203669071,16.83989906311035,0.0026370000559836626,16.501800537109375,0.0054779998026788235
357.18402106,-30.99037528,19.27899932861328,0.017215000465512276,18.72319984436035,0.030580999329686165,18.48859977722168,0.02641800045967102
357.14073071,-31.07162548,20.874900817871094,0.0838719978928566,20.576799392700195,0.026944000273942947,20.194700241088867,0.12639300525188446
357.13665715,-31.07559849,16.555400848388672,0.007968000136315823,15.468600273132324,0.003585000056773424,15.016300201416016,0.007232999894768
357.14791407,-31.10316154,18.410499572753906,0.009711000137031078,17.35099983215332,0.0023719999007880688,16.877199172973633,0.006643999833613634
357.14215345,-31.10002421,18.933500289916992,0.01448999997228384,17.514299392700195,0.0035099999513477087,16.859399795532227,0.05455100163817406
357.27393284,-31.07548589,18.158300399780273,0.004503000061959028,17.102699279785156,0.0028909998945891857,16.641700744628906,0.00496299983933568
357.24704639,-31.07087181,19.960899353027344,0.03195200115442276,18.753299713134766,0.008969999849796295,18.21940040588379,0.01853800006210804
357.70367059,-30.83343297,20.950899124145508,0.04910200089216232,20.615699768066406,0.05215499922633171,20.639999389648438,0.10206300020217896
357.69559831,-30.82632975,17.04490089416504,0.00953300017863512,15.964099884033203,0.002472999971359968,15.483400344848633,0.009432000108063221
357.6925958,-30.85899126,21.0802001953125,0.025304999202489853,20.863000869750977,0.08824899792671204,20.438800811767578,0.2715829908847809
357.70083327,-30.85574823,21.469900131225586,0.03879600018262863,21.074100494384766,0.23728600144386292,20.944299697875977,0.1886020004749298
357.68934059,-30.8483852,20.949499130249023,0.08926299959421158,20.771900177001953,0.10215800255537033,20.728500366210938,0.023775000125169754
357.69694929,-30.84788692,21.458999633789062,0.005708000157028437,21.227500915527344,0.049786001443862915,20.590900421142578,0.03644999861717224
357.69844202,-30.84279218,16.936599731445312,0.005107999779284,16.66550064086914,0.0064050001092255116,16.56679916381836,0.0040790000930428505
356.71247031,-30.69825317,20.46929931640625,0.11204899847507477,20.103500366210938,0.025800999253988266,20.026199340820312,0.014825000427663326
356.73996901,-30.75820541,20.808300018310547,0.04457499831914902,19.43549919128418,0.012649999931454659,18.872100830078125,0.0018189999973401427
356.67800593,-31.13693801,20.145999908447266,0.008906000293791294,19.688499450683594,0.003333000000566244,19.57900047302246,0.012190000154078007
356.66705649,-31.12777868,21.015899658203125,0.013980000279843807,20.60449981689453,0.05290300026535988,20.41510009765625,0.03856400027871132
356.6296035,-31.13941913,17.575199127197266,0.0021200000774115324,17.458200454711914,0.004848000127822161,17.460500717163086,0.010672000236809254
356.62715522,-31.13601413,20.406099319458008,0.07032400369644165,20.59980010986328,0.03803899884223938,20.55430030822754,0.10988300293684006
356.6322981,-31.12487297,18.99880027770996,0.02585499919950962,18.842599868774414,0.009345999918878078,18.788299560546875,0.03454500064253807
356.63579313,-31.14268743,20.450300216674805,0.026352999731898308,20.40060043334961,0.02462100051343441,20.214099884033203,0.12737199664115906
357.35551365,-30.77944809,21.43600082397461,0.021463999524712563,20.692699432373047,0.054662998765707016,20.42840003967285,0.07196100056171417
357.35329837,-30.78159406,17.326000213623047,0.005431999918073416,16.638399124145508,0.03388499841094017,16.62969970703125,0.0427279993891716
357.35339606,-30.81010786,21.126399993896484,0.07667700201272964,20.286399841308594,0.11877399682998657,20.381000518798828,0.038704998791217804
357.35623179,-30.79989378,20.9335994720459,0.13611899316310883,20.558700561523438,0.03387799859046936,20.602800369262695,0.054097000509500504
356.58641943,-30.86773963,21.617599487304688,0.16591699421405792,20.719499588012695,0.1837559938430786,20.6466007232666,0.1284870058298111
356.60040396,-30.8777772,18.030899047851562,0.0,17.880699157714844,0.007216999772936106,17.874300003051758,0.00795000046491623
356.59726557,-30.87987269,19.706300735473633,0.009341999888420105,19.604299545288086,0.016189999878406525,19.61319923400879,0.03675200045108795
356.59211682,-30.90467189,20.134199142456055,0.1556060016155243,19.864099502563477,0.019930999726057053,19.556800842285156,0.21680399775505066
357.115486,-30.77791343,17.291900634765625,0.0027580000460147858,16.649900436401367,0.0031900000758469105,16.356399536132812,0.013150000013411045
357.12096232,-30.77584639,21.06329917907715,0.03593900054693222,20.43600082397461,0.028282999992370605,20.307899475097656,0.13312700390815735
357.11829216,-30.77762513,21.532499313354492,0.1624639928340912,20.665700912475586,0.05110099911689758,20.296300888061523,0.1377519965171814
357.11822143,-30.77631013,21.148399353027344,0.13307300209999084,20.680099487304688,0.16199399530887604,20.67889976501465,0.17489099502563477
357.1135024,-30.77082541,20.96739959716797,0.12166699767112732,20.36840057373047,0.036614999175071716,20.12420082092285,0.01058799959719181
357.13162644,-30.77305196,20.09670066833496,0.010540000163018703,19.60449981689453,0.014692000113427639,19.450300216674805,0.039409998804330826
357.13246078,-30.77519255,19.36039924621582,0.006674000062048435,18.8843994140625,0.019449999555945396,18.772899627685547,0.08682700246572495
357.12777503,-30.76957122,20.421199798583984,0.031244000419974327,19.660200119018555,0.023010000586509705,19.44099998474121,0.04048499837517738
357.35067379,-31.29312009,21.418100357055664,0.0057390001602470875,20.968799591064453,0.055059999227523804,20.267900466918945,0.19190099835395813
357.35851154,-31.29415077,18.75480079650879,0.11687099933624268,18.69179916381836,0.026079999282956123,18.6781005859375,0.05265900120139122
357.23359951,-31.00489106,21.265600204467773,0.10389400273561478,20.892099380493164,0.06815899908542633,20.458900451660156,0.12261199951171875
357.19602759,-30.98673754,17.962200164794922,0.006374000106006861,17.782699584960938,0.005938999820500612,17.69569969177246,0.006357000209391117
357.20126289,-30.9763366,20.527000427246094,0.375883013010025,20.140499114990234,0.01926499977707863,19.971200942993164,0.016882000491023064
357.20133877,-30.9789392,21.610300064086914,0.16175800561904907,21.328800201416016,0.14402900636196136,20.92169952392578,0.183460995554924
357.20083048,-30.97621134,20.992000579833984,0.027767999097704887,20.262300491333008,0.07900699973106384,20.03969955444336,0.08347000181674957
356.65492965,-31.04947072,17.457300186157227,0.002546000061556697,17.32029914855957,0.0029349999967962503,17.309200286865234,0.012701000086963177
356.64827563,-31.06130954,20.546199798583984,0.1258379966020584,20.00309944152832,0.01722799986600876,19.737899780273438,0.02189899981021881
356.67154264,-31.11089537,20.953899383544922,0.08561500161886215,20.759899139404297,0.0603020004928112,20.6476993560791,0.1664229929447174
357.17322353,-30.81873976,21.4158992767334,0.06960400193929672,21.05419921875,0.0388839989900589,20.563600540161133,0.17691299319267273
357.18034961,-30.8228274,20.467199325561523,0.03642600029706955,19.76959991455078,0.024376999586820602,19.57270050048828,0.04481299966573715
357.19119505,-30.80433793,21.105899810791016,0.032561998814344406,21.01930046081543,0.058462001383304596,20.64780044555664,0.06062199920415878
357.18768017,-30.81319752,21.232200622558594,0.08529900014400482,20.600500106811523,0.02152400091290474,20.169300079345703,0.026645999401807785
357.1775091,-30.81161069,16.29439926147461,0.0025790000800043344,16.115299224853516,0.0018090000376105309,16.079700469970703,0.0049390001222491264
357.17150231,-30.80616272,18.82270050048828,0.008558999747037888,18.384000778198242,0.010015999898314476,18.34670066833496,0.021415000781416893
356.91789758,-31.18940106,20.481800079345703,0.012663000263273716,20.47559928894043,0.02145100012421608,20.392200469970703,0.022422000765800476
356.9171276,-31.21770894,20.457799911499023,0.09937799721956253,20.556100845336914,0.04110899940133095,20.338899612426758,0.004807000048458576
356.91387185,-31.21375565,15.547599792480469,0.008105999790132046,15.146900177001953,0.001636000000871718,14.973099708557129,0.00021899999410379678
356.91641973,-31.20411916,20.07229995727539,0.06132800132036209,20.15180015563965,0.034575000405311584,20.14539909362793,0.08836500346660614
356.91913622,-31.20127158,21.723400115966797,0.17813299596309662,21.20680046081543,0.06098200008273125,20.627300262451172,0.18533599376678467
357.00256765,-30.479254,21.60449981689453,0.09341099858283997,21.247800827026367,0.0667250007390976,20.72450065612793,0.03735300153493881
357.00193493,-30.47645923,21.170900344848633,0.11841700226068497,20.653799057006836,0.03306899964809418,20.44179916381836,0.11102300137281418
357.00294455,-30.47713424,21.265199661254883,0.08571500331163406,20.631500244140625,0.03514999896287918,20.25149917602539,0.04233599826693535
357.00553339,-30.47723047,19.528900146484375,0.006568000186234713,19.1018009185791,0.021257000043988228,19.03190040588379,0.03458299860358238
357.00759097,-30.46947329,21.39150047302246,0.07288700342178345,21.042299270629883,0.03896300122141838,20.7091007232666,0.033263999968767166
357.00020922,-30.47407975,21.23040008544922,0.048291999846696854,20.67099952697754,0.04820600152015686,20.476999282836914,0.09271200001239777
356.99696503,-30.47332665,20.090499877929688,0.09265200048685074,19.555099487304688,0.013611000031232834,19.39069938659668,0.030407000333070755
357.00064178,-30.47230561,19.583900451660156,0.028418999165296555,18.66320037841797,0.03064100071787834,18.694499969482422,0.16219200193881989
357.51854812,-31.14895156,21.32550048828125,0.019821999594569206,20.45509910583496,0.04359100013971329,20.021400451660156,0.10002700239419937
357.51657789,-31.18558425,20.422500610351562,0.19969600439071655,19.87299919128418,0.01498000044375658,19.895299911499023,0.032193999737501144
357.53751191,-31.17453363,18.44420051574707,0.0036750000435858965,18.42620086669922,0.028226999565958977,18.427900314331055,0.017714999616146088
357.50597704,-30.82432728,19.78700065612793,0.03906700015068054,18.238000869750977,0.0033499998971819878,17.54199981689453,0.004304999951273203
357.50856242,-30.82128811,20.809499740600586,0.06204700097441673,20.252599716186523,0.057597000151872635,20.2898006439209,0.020155999809503555
357.48724663,-30.81237644,20.630800247192383,0.008860000409185886,20.572799682617188,0.043209999799728394,20.397499084472656,0.049844998866319656
357.22377705,-30.99059487,20.79990005493164,0.05175799876451492,19.647199630737305,0.02224699966609478,19.234699249267578,0.029418999329209328
357.22223714,-30.98322224,21.368999481201172,0.2056400030851364,20.745800018310547,0.021971000358462334,20.13479995727539,0.054322998970746994
357.2159271,-30.97898341,21.178199768066406,0.09528700262308121,20.8085994720459,0.05902700126171112,19.654499053955078,0.021309999749064445
356.63662956,-31.06089496,19.465999603271484,0.006744000129401684,19.665599822998047,0.03238299861550331,19.861000061035156,0.06066000089049339
356.67819542,-31.07027581,19.956199645996094,0.07227200269699097,20.18549919128418,0.006384999956935644,19.98240089416504,0.0055959997698664665
357.33933125,-30.8121307,20.56279945373535,0.061918001621961594,20.48699951171875,0.039344001561403275,20.586599349975586,0.024210000410676003
357.34024732,-30.80676473,20.599000930786133,0.08496999740600586,20.064699172973633,0.027117999270558357,19.85770034790039,0.043699000030756
357.3177241,-30.78936784,21.766300201416016,0.17697499692440033,21.016000747680664,0.048163000494241714,20.976499557495117,0.16247999668121338
357.3131884,-30.79346481,19.00830078125,0.010823000222444534,17.545000076293945,0.006502999924123287,16.899900436401367,0.005878000054508448
357.32189836,-30.79888508,21.604299545288086,0.19827699661254883,20.663299560546875,0.034786999225616455,20.427600860595703,0.04812299832701683
357.32544897,-30.8126655,21.249799728393555,0.1674630045890808,20.7460994720459,0.06972900032997131,20.551000595092773,0.02104399912059307
357.31726274,-30.80501356,21.464399337768555,0.003092000028118491,19.808900833129883,0.029763000085949898,19.091100692749023,0.015714000910520554
357.06485191,-31.30226393,20.618600845336914,0.2585409879684448,20.965200424194336,0.05989399924874306,20.661699295043945,0.18874399363994598
356.91017981,-31.18413011,20.850200653076172,0.009530999697744846,20.533899307250977,0.04370899870991707,20.396699905395508,0.09900999814271927
356.91208435,-31.19456496,20.69770050048828,0.2337460070848465,20.535999298095703,0.04498299956321716,20.41670036315918,0.06417900323867798
356.91217833,-31.19476908,20.63520050048828,0.1188490018248558,20.427400588989258,0.04849199950695038,19.951099395751953,0.14234399795532227
357.02186363,-30.51917217,19.880399703979492,0.02330699935555458,18.506799697875977,0.003664999967440963,17.88559913635254,0.011653999797999859
357.02194293,-30.52013582,20.98859977722168,0.04403800144791603,20.745899200439453,0.03365100175142288,20.658899307250977,0.11979900300502777
357.03376426,-30.46111274,21.21619987487793,0.08918199688196182,20.722400665283203,0.02621000073850155,20.48509979248047,0.0824510008096695
357.03479209,-30.46476631,20.703500747680664,0.05270500108599663,20.52120018005371,0.03744100034236908,20.462400436401367,0.06410200148820877
357.0317747,-30.46283924,18.909799575805664,0.025510000064969063,18.021900177001953,0.006771000102162361,17.6343994140625,0.0100509999319911
357.03688901,-30.47784194,21.05620002746582,0.14000900089740753,20.57819938659668,0.041802000254392624,20.38279914855957,0.023267999291419983
357.03158777,-30.46693236,19.542699813842773,0.0014430000446736813,18.976499557495117,0.02686000056564808,18.86520004272461,0.028681999072432518
357.03352854,-30.47017842,15.178099632263184,0.0005629999795928597,14.408599853515625,0.0019340000580996275,14.069299697875977,0.00599699979647994
357.02930993,-30.46898736,19.031700134277344,0.027897000312805176,18.401500701904297,0.013643000274896622,18.24139976501465,0.027591999620199203
356.99269052,-30.46682927,19.30139923095703,0.013264999724924564,18.680099487304688,0.008995000272989273,18.46579933166504,0.03577600046992302
357.2820548,-30.49063983,21.02739906311035,0.07744599878787994,20.500900268554688,0.0902319997549057,20.599199295043945,0.03846399858593941
357.27630073,-30.47753064,15.330300331115723,0.0042420001700520515,15.242199897766113,0.002753000007942319,15.245599746704102,0.0024319998919963837
357.27749539,-30.48170253,20.927099227905273,0.12184099853038788,20.487300872802734,0.05612200126051903,20.61840057373047,0.05516200140118599
357.27054211,-30.47887776,20.24570083618164,0.021548999473452568,19.538799285888672,0.019307000562548637,19.21660041809082,0.0184480007737875
357.46707398,-31.15949546,21.32539939880371,0.14684000611305237,20.245500564575195,0.01091499999165535,19.465099334716797,0.07297199964523315
357.45872016,-31.17249292,20.905899047851562,0.06837599724531174,19.441600799560547,0.019829999655485153,18.857099533081055,0.07153599709272385
357.46805815,-31.1736671,20.767200469970703,0.14903900027275085,20.7322998046875,0.043898001313209534,20.550800323486328,0.05487800016999245
357.5582016,-31.18214062,19.50779914855957,0.04464099928736687,19.43000030517578,0.021456999704241753,19.1343994140625,0.06264399737119675
356.92496844,-30.98029504,21.270299911499023,0.04725499823689461,20.805999755859375,0.04168200120329857,20.437400817871094,0.049807000905275345
356.99950716,-30.97755747,21.475299835205078,0.02728700079023838,20.92970085144043,0.16913099586963654,19.997900009155273,0.18066099286079407
356.75423283,-31.10702545,19.41029930114746,0.0333000011742115,19.144399642944336,0.017597999423742294,18.958200454711914,0.07757300138473511
356.75734134,-31.10700687,20.42609977722168,0.014952999539673328,19.748699188232422,0.014119000174105167,19.249900817871094,0.11962399631738663
356.6291255,-30.76140811,13.788599967956543,0.018373999744653702,13.673800468444824,0.00026699999580159783,13.660499572753906,0.007253000047057867
356.59189924,-30.74222982,21.862499237060547,0.19474199414253235,21.10569953918457,0.0883449986577034,20.052099227905273,0.05016399919986725
356.59960487,-30.74108118,21.654800415039062,0.17996299266815186,20.968599319458008,0.03202899917960167,20.664499282836914,0.0361500009894371
356.60897474,-30.75250192,21.54199981689453,0.14949800074100494,20.943899154663086,0.04264700040221214,20.729400634765625,0.04092299938201904
356.59865844,-30.74621018,21.431299209594727,0.151978000998497,20.69860076904297,0.029416000470519066,20.66860008239746,0.018326999619603157
356.60689362,-30.76725743,21.652099609375,0.1534619927406311,21.065900802612305,0.09336099773645401,20.80109977722168,0.20166100561618805
356.60051795,-30.73740276,19.11669921875,0.04143400117754936,18.90369987487793,0.008713999763131142,18.858299255371094,0.0058189998380839825
356.61492937,-30.73665179,19.792299270629883,0.030136000365018845,19.416200637817383,0.017028000205755234,19.239500045776367,0.009976999834179878
356.61047179,-30.74010446,20.01300048828125,0.04537799954414368,19.527999877929688,0.026285000145435333,19.302200317382812,0.047263000160455704
356.64037582,-30.75595775,21.427499771118164,0.0315530002117157,21.071699142456055,0.09260399639606476,20.65180015563965,0.03918899968266487
356.68091303,-30.94488685,20.53219985961914,0.23744100332260132,20.44059944152832,0.030453000217676163,20.265899658203125,0.1193929985165596
356.64834566,-30.94675964,19.881999969482422,0.0,19.87380027770996,0.01747800037264824,19.742900848388672,0.06275500357151031
356.65852579,-30.94909845,19.43320083618164,0.025968000292778015,19.23110008239746,0.019771000370383263,19.184099197387695,0.14302599430084229
356.67386218,-30.96394166,20.547000885009766,0.1186159998178482,19.96179962158203,0.03931799903512001,19.826000213623047,0.037748001515865326
357.29273276,-30.68686003,21.761699676513672,0.04179999977350235,20.396699905395508,0.026079000905156136,20.000499725341797,0.045090001076459885
357.28391164,-30.68046143,20.388399124145508,0.11202199757099152,19.939699172973633,0.000455000001238659,19.803199768066406,0.015629999339580536
357.27976976,-30.6776799,21.60580062866211,0.12496700137853622,20.945499420166016,0.031794000416994095,20.640600204467773,0.012354999780654907
357.18195554,-31.25300876,20.795400619506836,0.14521999657154083,20.741199493408203,0.025793999433517456,20.001699447631836,0.1755490005016327
357.1923832,-31.25202295,19.618799209594727,0.031032999977469444,19.38800048828125,0.011235999874770641,18.907899856567383,0.084648996591568
357.20521988,-31.2510592,19.37700080871582,0.03965400159358978,19.135499954223633,0.017983000725507736,18.672800064086914,0.024625999853014946
357.19926925,-31.25144929,19.39109992980957,0.01126800011843443,18.9468994140625,0.014684000052511692,18.46470069885254,0.05231799930334091
357.20158274,-31.25757099,19.99449920654297,0.0247150007635355,19.84779930114746,0.02583800069987774,19.58810043334961,0.025534000247716904
356.92600966,-31.04093723,18.51219940185547,0.002372999908402562,18.03529930114746,0.003708000062033534,17.838300704956055,0.015080999583005905
356.91615467,-31.03304012,21.4197998046875,0.023672999814152718,20.954299926757812,0.04303799942135811,20.728700637817383,0.18161100149154663
356.95899937,-31.03525514,21.59589958190918,0.16074499487876892,20.898700714111328,0.06144300103187561,20.56399917602539,0.02501000091433525
356.9598057,-31.03644568,18.969600677490234,0.0010809999657794833,18.91010093688965,0.01117200031876564,18.92609977722168,0.057440001517534256
356.95081275,-31.03614897,19.73419952392578,0.08061300218105316,20.005599975585938,0.01838199980556965,20.39109992980957,0.008826999925076962
356.98649333,-30.63226798,19.294099807739258,0.0032599999103695154,19.807199478149414,0.038871001452207565,19.968000411987305,0.03516700118780136
356.99726793,-30.62197274,20.64859962463379,0.026314999908208847,20.162200927734375,0.03321800008416176,19.90690040588379,0.039632998406887054
356.99633222,-30.6278795,19.494300842285156,0.00875299982726574,18.495899200439453,0.00506900018081069,18.04509925842285,0.003969999961555004
356.92919074,-30.57478696,21.344200134277344,0.07785599678754807,21.41629981994629,0.1756329983472824,20.974199295043945,0.17842000722885132
356.93990627,-30.60030458,21.184600830078125,0.20565399527549744,21.16699981689453,0.024010999128222466,20.832300186157227,0.1266150027513504
357.62685783,-30.723173,21.548500061035156,0.1873530000448227,21.088499069213867,0.026095999404788017,20.78230094909668,0.10010799765586853
357.62944925,-30.71173133,20.590900421142578,0.05572500079870224,20.491500854492188,0.04211900010704994,20.261999130249023,0.16871100664138794
356.72928392,-31.10191887,20.97089958190918,0.03318300098180771,20.505699157714844,0.02116899937391281,20.277099609375,0.08614800125360489
356.71615537,-31.1053704,21.131799697875977,0.11340200155973434,20.911100387573242,0.08822400122880936,20.467300415039062,0.15687699615955353
356.70120899,-31.08450585,21.181299209594727,0.09637899696826935,19.787799835205078,0.017792999744415283,19.05470085144043,0.04921400174498558
356.70833869,-31.10872894,20.596500396728516,0.0025549998972564936,19.024599075317383,0.014135000295937061,18.284099578857422,0.01115300040692091
356.71226413,-31.10269495,19.934799194335938,0.06102300062775612,19.535499572753906,0.021757999435067177,19.383800506591797,0.257192999124527
356.70540166,-31.10177244,20.948999404907227,0.10305000096559525,20.909900665283203,0.06503400206565857,20.5935001373291,0.06393499672412872
356.70452539,-31.0966828,20.627599716186523,0.01873599924147129,20.478599548339844,0.03825199976563454,20.556299209594727,0.3699190020561218
356.61430908,-30.72510365,21.526100158691406,0.032954998314380646,21.072500228881836,0.07588899880647659,20.84869956970215,0.16249500215053558
356.60125013,-30.712042,20.309200286865234,0.03450100123882294,20.472400665283203,0.20440100133419037,20.072200775146484,0.14952600002288818
356.60089872,-30.71453833,20.731199264526367,0.025249000638723373,20.2406005859375,0.05973700061440468,19.811199188232422,0.006463999859988689
356.61341178,-30.71669472,18.72170066833496,0.026249000802636147,18.652299880981445,0.0094200000166893,18.673599243164062,0.10043100267648697
356.58992709,-30.7735679,21.103200912475586,0.02422500029206276,20.820600509643555,0.04272500053048134,20.792400360107422,0.1766970008611679
356.59051408,-30.77531502,21.312700271606445,0.07992400228977203,19.971599578857422,0.021587999537587166,19.27790069580078,0.029882000759243965
356.60742356,-30.77137018,16.71940040588379,0.01857299916446209,16.535999298095703,0.004406999796628952,16.51219940185547,0.01488099992275238
356.58977376,-30.76466614,21.802900314331055,0.17792700231075287,20.712099075317383,0.021119000390172005,20.338300704956055,0.05429299920797348
356.59091853,-30.76023184,21.696399688720703,0.1602959930896759,21.143400192260742,0.2666409909725189,20.559799194335938,0.044502999633550644
356.62615478,-30.76063565,21.304100036621094,0.02054399996995926,20.876300811767578,0.0703440010547638,20.464500427246094,0.24814699590206146
356.65461271,-30.99523314,20.57159996032715,0.05022500082850456,20.743799209594727,0.03808100149035454,20.59980010986328,0.08169399946928024
356.68870218,-30.95104065,20.976999282836914,0.04228999838232994,20.65239906311035,0.04075299948453903,20.356199264526367,0.13933099806308746
357.31101613,-30.72371806,21.718000411987305,0.1658339947462082,20.942100524902344,0.16852900385856628,20.927200317382812,0.17307700216770172
357.35698417,-30.72453202,21.68589973449707,0.16891400516033173,21.396099090576172,0.1620270013809204,20.936599731445312,0.18654599785804749
357.22629645,-31.25820501,18.637100219726562,0.01546700019389391,17.194799423217773,0.0038530000019818544,16.50819969177246,0.014832999557256699
357.23351397,-31.25108796,21.211299896240234,0.132315993309021,20.57990074157715,0.04229599982500076,19.903799057006836,0.02995399944484234
357.22929674,-31.25014648,19.91790008544922,0.049272000789642334,19.97209930419922,0.014310999773442745,20.017499923706055,0.03886000066995621
357.22394326,-31.24407564,20.707599639892578,0.12426900118589401,20.997699737548828,0.032710000872612,20.56839942932129,0.17430800199508667
357.21213448,-31.23665911,17.420400619506836,0.024027999490499496,17.359399795532227,0.003046999918296933,17.42289924621582,0.007422000169754028
357.18042521,-31.24664848,20.001399993896484,0.06640399992465973,20.191299438476562,0.03032599948346615,19.68429946899414,0.06091399863362312
357.18594377,-31.25072797,20.925800323486328,0.1567090004682541,19.83209991455078,0.020871000364422798,19.297100067138672,0.07569500058889389
357.20131604,-31.24904025,18.61709976196289,0.03632599860429764,18.592300415039062,0.027553999796509743,17.894800186157227,0.041053999215364456
357.19844815,-31.25012771,20.69700050354004,0.13735799491405487,20.456199645996094,0.03666599839925766,19.765300750732422,0.12431000173091888
357.19430307,-31.248869,20.05430030822754,0.09083499759435654,19.968700408935547,0.03737499937415123,19.408100128173828,0.16167999804019928
357.19018726,-31.24651721,20.153600692749023,0.1114329993724823,19.98310089111328,0.026110000908374786,19.55500030517578,0.07429999858140945
357.1905592,-31.24297211,18.6564998626709,0.029316000640392303,18.23579978942871,0.005042000208050013,18.030099868774414,1.8000000636675395e-05
357.19025983,-31.2722207,17.240299224853516,0.007809999864548445,16.055500030517578,0.002839999971911311,15.519800186157227,0.003728999989107251
356.98922552,-30.60756719,20.29990005493164,0.003971999976783991,20.266300201416016,0.04684700071811676,20.46940040588379,0.11059899628162384
356.97924006,-30.61716628,21.064199447631836,0.08660700172185898,20.949600219726562,0.06871899962425232,21.091800689697266,0.19575700163841248
357.00044893,-30.61647831,20.411399841308594,0.012238999828696251,19.953899383544922,0.05399300158023834,19.67180061340332,0.026134999468922615
356.99099463,-30.61668698,20.885000228881836,0.07388299703598022,20.09760093688965,0.016019999980926514,19.830699920654297,0.05656500160694122
356.98433327,-30.63651594,20.39389991760254,0.07210899889469147,18.90180015563965,0.02293900027871132,18.21470069885254,0.011103999800980091
356.98229723,-30.63192384,21.250200271606445,0.12744000554084778,20.765100479125977,0.0433179996907711,20.45669937133789,0.06805200129747391
357.60774929,-30.67301455,19.343299865722656,0.007197999861091375,19.52429962158203,0.0177839994430542,19.597999572753906,0.052299000322818756
357.59655935,-30.68433721,17.666000366210938,0.13203200697898865,17.513500213623047,0.011153999716043472,17.332399368286133,0.04461300000548363
357.62595415,-30.6955644,20.01609992980957,0.1142439991235733,19.748600006103516,0.02021699957549572,19.65730094909668,0.058049000799655914
357.6292297,-30.70762029,20.056299209594727,0.018300000578165054,19.950599670410156,0.02246900089085102,19.93560028076172,0.04242800176143646
357.63253344,-30.70090212,20.01449966430664,0.006742999888956547,19.352800369262695,0.030551999807357788,19.23859977722168,0.06810799986124039
357.62811249,-30.69972011,19.422100067138672,0.0534369982779026,18.929800033569336,0.022616999223828316,18.73539924621582,0.045726001262664795
357.58458007,-30.70051637,21.194499969482422,0.2505689859390259,20.777299880981445,0.060074999928474426,20.22760009765625,0.023622000589966774
357.59150166,-30.70501662,20.62820053100586,0.004418000113219023,20.363800048828125,0.06280700117349625,20.184600830078125,0.0485679991543293
357.60709572,-30.70174202,21.36009979248047,0.2506150007247925,20.955799102783203,0.08569300174713135,20.671100616455078,0.12103000283241272
357.60664303,-30.70069522,21.278400421142578,0.05564599856734276,20.202600479125977,0.036274999380111694,19.601200103759766,0.005876000039279461
357.54415466,-30.96128933,21.235000610351562,0.06664499640464783,20.645700454711914,0.05525200068950653,20.784900665283203,0.02596599981188774
357.53281334,-30.95496617,21.08919906616211,0.17273400723934174,20.446399688720703,0.047217000275850296,20.31209945678711,0.11456900089979172
357.54159031,-30.95360447,20.589599609375,0.12503600120544434,20.825899124145508,0.09781499952077866,20.667800903320312,0.0028800000436604023
357.55426784,-31.00423477,21.711299896240234,0.16986499726772308,21.083499908447266,0.07813800126314163,20.88559913635254,0.1897599995136261
357.52693433,-30.97870073,21.811599731445312,0.0944880023598671,21.11039924621582,0.035158999264240265,20.837099075317383,0.1804250031709671
357.52066481,-30.9897467,21.408000946044922,0.026545999571681023,21.032800674438477,0.0557279996573925,21.172100067138672,0.20245100557804108
357.53502695,-30.98856047,21.68670082092285,0.05660500004887581,20.895000457763672,0.08771800249814987,20.144699096679688,0.06755000352859497
357.52268764,-31.00825638,17.9424991607666,0.008009999990463257,17.60070037841797,0.004286999814212322,17.458799362182617,0.010114000178873539
357.05328142,-30.7741684,20.097200393676758,0.02133299969136715,19.959400177001953,0.02843400090932846,20.04990005493164,0.026590000838041306
357.08075445,-30.79105284,21.384300231933594,0.11925400048494339,21.067100524902344,0.07034999877214432,20.634700775146484,0.008093999698758125
356.69870451,-31.10669183,20.587900161743164,0.1638229936361313,20.00510025024414,0.013907000422477722,19.642900466918945,0.08145099878311157
357.59055667,-30.7652535,20.36639976501465,0.012112000025808811,20.294599533081055,0.016496999189257622,20.17340087890625,0.04184100031852722
357.58601218,-30.76681375,21.29829978942871,0.04941999912261963,19.672700881958008,0.024669000878930092,18.797199249267578,0.012397999875247478
357.59234396,-30.77004772,15.328300476074219,0.0021150000393390656,14.527600288391113,0.0022730000782757998,14.190299987792969,0.0032550001051276922
357.59933112,-30.825894,21.264799118041992,0.16620899736881256,20.873699188232422,0.06599900126457214,20.805400848388672,0.06885500252246857
356.6669004,-30.76064683,20.13479995727539,0.19756999611854553,20.19809913635254,0.026202000677585602,20.30419921875,0.029642999172210693
356.66508873,-30.75596992,20.291200637817383,0.03217799961566925,19.151599884033203,0.0114139998331666,18.697999954223633,0.024601999670267105
356.61329747,-30.70566089,17.20359992980957,0.01329100038856268,17.003599166870117,0.0038920000661164522,16.934099197387695,0.016335999593138695
356.70754522,-30.72161127,20.499900817871094,0.0265050008893013,20.551799774169922,0.039760999381542206,20.428600311279297,0.06818599998950958
